"status_id","screen_name","text"
"844018932679938049","lopezobrador_","En San Francisco la Supervisora Ronen dijo que presentará mañana iniciativa para no contratar aquí a empresas que participen en lo del muro https://t.co/OPFoT3IwKg"
"844372949125672960","lopezobrador_","Ojalá detengan la construcción del nuevo aeropuerto, es faraónica, costosísima, antiecológica, técnicamente inviable y huele a corrupción. https://t.co/NTEHXQ93TY"
"844641022055452674","lopezobrador_","Me entristece el fallecimiento de Martha Pérez Bejarano, secretaria de Desarrollo Social cuando fuí Jefe de Gobierno. Abrazo a familiares."
"844962629324034049","lopezobrador_","Yunes tuvo que quitar al contralor de Duarte de candidato en Pánuco, pero mantiene a su hijo de candidato en Veracruz. Mientras MORENA bien"
"845441594719453184","lopezobrador_","El gobernador impuso a su hijo de candidato del PAN a presidente municipal de Veracruz. Como los Moreira o los Calderón. Corruptos y cínicos https://t.co/T7nrRR0Nxb"
"845832677638864896","lopezobrador_","En Veracruz, me enteré que ayer EPN mandó al Estado de México a Chong, Narro, Nuño y Robles a repartir migajas a cambio de votos. Ridículos."
"846137810335776768","lopezobrador_","Por Odebrecht se investiga a expresidentes de varios países, y aunque hubo sobornos en México aquí la PGR no inicia proceso contra Calderón"
"846459348545126400","lopezobrador_","La educación es un derecho, no un privilegio. https://t.co/YpSuhDoEQH"
"846913327183806464","lopezobrador_","Con Elenita Poniatowska concluimos la primera gira en defensa de migrantes https://t.co/QarfCT199n"
"847320102148030466","lopezobrador_","La aprehensión del procurador de Nayarit en EU es otra prueba de la corrupción del PRIAN. Pero todavía hay quienes quieren más de lo mismo."
"847659025260888066","lopezobrador_","Diputados del PRI-PAN-PRD se repartieron a los 3 nuevos consejeros del INE, uno para cada partido. Se enojan, pero la ""neta"" son mafia."
"847885942920798208","lopezobrador_","En el Estado de México le ganará la dignidad del pueblo al cochino dinero. https://t.co/CJFU1agRdN"
"848234411287916544","lopezobrador_","No dejemos de mirar en el horizonte el ideal de alcanzar el bienestar del pueblo. Sigamos caminando.Hagamos historia https://t.co/sNtFxTTIEP"
"848740567517351936","lopezobrador_","En Nayarit con el Dr. Navarro enfrentamos al PRI y a la alianza de la promiscuidad política PAN-PRD-PT. Y, sin embargo, MORENA triunfará. https://t.co/t96kACOjAP"
"849060862719426560","lopezobrador_","¡A los Del Mazo y a las Josefinas les va a ganar la maestra Delfina! https://t.co/JupufibQN4"
"849440937596121089","lopezobrador_","El Financiero con su encuesta cuchareada terminó de quitarse la máscara y se mostró como es realmente: un instrumento de Salinas y Calderón. https://t.co/27jTfPBKG1"
"849736367655530500","lopezobrador_","La PGR es la gran alcahueta de la corrupción que impera en México. https://t.co/ppo8gcmsLF"
"850160092028731392","lopezobrador_","La relación con EU va a ser de respeto y cooperación, pero no seremos súbditos de ningún poder extranjero. Justicia, dignidad y soberanía."
"850398709938405376","lopezobrador_","Mis amigos de Catemaco me regalaron un frasco de loción y un amuleto para protegerme de chombos, zopilotes, buitres y gavilanes https://t.co/A41stYa7K3"
"850872382415790080","lopezobrador_","Porfirio privatizó trenes y luego los estatizó, Salinas-EPN hacen lo mismo con los fertilizantes. Por el ""billullo"" https://t.co/HzpIkbfqNT"
"851243209069965312","lopezobrador_","Se firmó en el Monumento a la Revolución de la Ciudad de México el Acuerdo de Unidad para la Transformación del País, mañana subiré discurso https://t.co/3XZ3xsYDU2"
"851469243736612869","lopezobrador_","En el discurso de ayer abordo varios temas con la franqueza de siempre https://t.co/ZwN5NRt3ac"
"851798619523043328","lopezobrador_","Indigna la corrupción que impera en México, pero lo peor es la impunidad https://t.co/R7LNPPLxXW"
"852223230781816832","lopezobrador_","Este mensaje para radio y TV fue censurado por el Tribunal Electoral por órdenes de EPN. Ayuda a difundirlo en redes sociales. https://t.co/be18h61ZCx"
"853439505919078401","lopezobrador_","La fórmula para el renacimiento de México consiste en cero corrupción e impunidad; promover el desarrollo y garantizar bienestar y seguridad https://t.co/GDTHHzh83b"
"853673923074027521","lopezobrador_","Detienen a Duarte para simular que combaten la corrupción. Pero el pueblo no se conforma con chivos expiatorios, quiere la caída del PRIAN."
"854137335172259840","lopezobrador_","Al PRIAN no le funcionará la maniobra de detención de Duarte. MORENA ganará en las elecciones de este año y en 2018 https://t.co/gDzVivR5fy"
"854496265320706048","lopezobrador_","Josefina me recordó aquello del que grita ¡al ladrón, al ladrón! Presentó su 3de3 y omitió el asunto de los mil millones que recibió de EPN."
"854871687182991360","lopezobrador_","¿A poco no es mafia? Traicionan a Elba Esther y a Duarte, le autorizan en secreto mil millones a Josefina y luego ellos mismos lo filtran."
"855208727070298113","lopezobrador_","Para Calderón, caricaturista de Reforma: no te equivoques, el que exonera es tu tocayo y la mafia a la que defiendes https://t.co/0nMQ8kP6Eh"
"855609939636703233","lopezobrador_","Las casas de los candidatos del PRI-PAN en Coahuila, Riquelme y Anaya, constituyen prueba plena, como dicen los abogados, que son malandros. https://t.co/Q0DSWQ9fhY"
"855903581521752064","lopezobrador_","Ojalá Calderón, Peña Nieto y Moreira aclaren este asunto. Prueba más del asqueroso y corrupto contubernio del PRIAN https://t.co/DJkZ0yHOIz"
"856221599862804480","lopezobrador_","Además de corrupto, Calderón es como un sepulcro blanqueado. Dice el hipócrita que no exoneró a Moreira. ¡Estoy buscando al que se lo crea! https://t.co/9PNIPNHGeX"
"856592206211145728","lopezobrador_","Siempre hemos salido de la calumnia ilesos. Nuestro escudo protector es la honestidad https://t.co/QWTo9Ynhhx"
"856900492018012162","lopezobrador_","El Universal no cambia: defendieron a las petroleras extranjeras; ocultaron los muertos del 68 y siguen de gacetilleros del régimen. Lástima"
"856956999061393408","lopezobrador_","Es obvio que Yunes y Chong son los fontaneros del PRIAN;no deja de ser penoso el servilismo de casi todos los medios https://t.co/sSMaRmJSU2"
"857391125526708228","lopezobrador_","Se olvidan Salinas, Peña, Fox, Calderón, Yunes y Chong que soy beisbolista. Miren la jugada que les voy hacer a los malandros de la política https://t.co/4SB1qRrcUU"
"857777096612913152","lopezobrador_","EPN recibió de Yunes los videos de Eva y los billullos ""para mí "" y ordenó a Chong difundirlos. Es increíble tanta bajeza. Pero será safe https://t.co/UrFNkoAdNI"
"858096098967080960","lopezobrador_","Peña relájate. No va a pasar nada, sólo les vamos a ganar el 4 de junio y la gente va celebrar bailando ""despajito"" https://t.co/NVqRH87wnx"
"858509946496929792","lopezobrador_","""La familia unida"" es el PRIAN. La banda de malhechores que no quiere dejar de robar. ""La patria es primero"". ""Me quiebro pero no me doblo"" https://t.co/YnuSSEmSGy"
"858862566415646720","lopezobrador_","«Vamos súper re que te bien». Eso explica, aunque obviamente no lo justifique, la guerra sucia y las amenazas. https://t.co/1hdENBKFyl"
"859146996136988672","lopezobrador_","Hace unos días me publicó un artículo Le Monde https://t.co/yyuQMl04em y hoy aparece otro en el Washington Post https://t.co/mSjYaH11dW"
"859593896833290245","lopezobrador_","En Nayarit, la derecha y la supuesta izquierda (PAN y PRD), tienen el mismo candidato; en el Estado de México también, es Alfredo Del Mazo."
"859957589811048448","lopezobrador_","En El Nayar y regiones muy pobres se pagará el maíz a 20 pesos y el frijol a 30 el kilo. Por justicia y dar opción ante cultivos prohibidos"
"860315535011008512","lopezobrador_","Por el huachicol (la ordeña de ductos y el robo oficial de gasolina) se fugan 30 mil millones al año y duele que mueran soldados y civiles."
"861031484584476673","lopezobrador_","Fieles a Peña, Chong y Yunes, los del INE prohibieron este mensaje que se transmitía en Veracruz. Ayúdanos a difundirlo en redes sociales. https://t.co/mtUUF4xCK7"
"861297583603372032","lopezobrador_","Se une Tatiana Clouthier a la campaña de la maestra Delfina; llamamos a la definición a dirigentes del PRD, PT y MC https://t.co/TtEeJ8wFop"
"861853694597484544","lopezobrador_","Fue un día de entrevistas. Les comparto la que me hizo Ciro Gómez Leyva en Imagen TV https://t.co/HDwUfUOnFx"
"862330555995537410","lopezobrador_","Amor eterno a Manuelita y felicidades a todas las mamitas. https://t.co/3c9DOVR1kl"
"862839930711678976","lopezobrador_","C. Procurador Cervantes: aclare el estado que guardan las averiguaciones contra Yunes por enriquecimiento ilícito https://t.co/KMHpdhXCMx"
"863219322214371330","lopezobrador_","Se abrieron 6 universidades de MORENA en Oaxaca, ya son 15 en el país. Habrá una en cada municipio o región de México. Educación para todos."
"863573212000473088","lopezobrador_","Napoleón decía: ""Si el crimen y los delitos crecen, es evidencia que la miseria va en aumento y que la sociedad está mal gobernada"". Aplica."
"863866709924470784","lopezobrador_","Te comparto la entrevista que me hizo Jorge Ramos de Univisión https://t.co/ikjBIP8zta"
"864109589893197824","lopezobrador_","Este 15 de mayo avalamos la propuesta de la maestra Delfina, la candidata de MORENA a gobernadora en el Estado de México. https://t.co/utknE9dom3"
"864304630439784448","lopezobrador_","EPN: Llama a la paz, deten la guerra y cambia la fracasada estrategia de seguridad. Mi pesar por Javier y otras víctimas de lo irracional"
"864574274656514052","lopezobrador_","Aunque me acusen de mesianismo los de la mafia en el poder, que no quieren dejar de robar: la compra del voto es pecado social. https://t.co/UZttkLnevV"
"864851153447768068","lopezobrador_","""Políticos"" y traficantes de influencia disfrazados de empresarios se roban hasta el dinero de las medicinas de los hospitales públicos https://t.co/4XjXnw4xuH"
"865250877409570817","lopezobrador_","Ante reuniones promovidas por traficantes de influencia con empresarios, donde nos comparan con Hugo Chávez o Maduro https://t.co/iONo3EIWFW https://t.co/TUhs9896tB"
"865400179792334849","lopezobrador_","La esperanza se vota https://t.co/HNcyD2sOGs"
"865661259672305664","lopezobrador_","El presupuesto del Edomex es de 260 mmdp, sin corrupción y austeridad, se tapará la fuga por robo que asciende a más de 50 mil millones. https://t.co/A0m4sSNVgv"
"865973833370619907","lopezobrador_","Los hipócritas del PAN engañan a ingenuos. Dicen que encarcelarán a Moreira, cuando Calderón lo exoneró por órdenes de EPN. Sinvergüenzas https://t.co/RT5R2NWuYK"
"866057476583546880","lopezobrador_","Mi respuesta al frente que anunciaron los dirigentes del PAN-PRD https://t.co/vp35UjLPbP"
"866451711350767616","lopezobrador_","EPN tiene a todo el gabinete metido en el Estado de México: Chong, Narro, Nuño, etc. Mañana daré detalles sobre esta mapachada de angora."
"866692290366115840","lopezobrador_","Corre la voz. Ayuda, defiende el voto, la libertad y la dignidad. Evitemos el fraude https://t.co/vgIwTmrDA9 https://t.co/OQG1wEZ1wi"
"867061629611106307","lopezobrador_","Tenemos autoridad para asegurar que nunca hemos entregado migajas a cambio de votos. El que paga para llegar, sube para robar. https://t.co/pOfO8Jbz4o"
"867160534889750529","lopezobrador_","Está penetrando el mensaje de unidad con la maestra Delfina, candidata de MORENA, en el Estado de México https://t.co/fJPQEvTeGQ"
"867502901127634944","lopezobrador_","Ayuden a que haya democracia en México https://t.co/UhZCCST9nf Será una gran hazaña ganarles en su madriguera https://t.co/zEBg2PmodH"
"867737338989998080","lopezobrador_","Un nuevo llamado a los dirigentes del PRD, PT y Movimiento Ciudadano. Son tiempos de definición https://t.co/XBY7xlxLRZ"
"867931979496521730","lopezobrador_","Un hijo de Yunes es presidente municipal de Boca del Río, otro candidato del PAN-PRD por Veracruz: NEPOTISMO. Jarochos no se dejen chorear. https://t.co/uz3M4cbXSb"
"868126762257002496","lopezobrador_","Es temporada de zopilotes. EPN, Chong, Yunes, otros socios y voceros de la prensa inmunda, están alborotados con su guerra sucia. Ya ganamos"
"868132142563209218","lopezobrador_","La Fiscalía de Veracruz dice que pudo ser una autoagresión lo del huevo de ayer y Reforma lo publica. ¿Era nota o es el cochupo con Yunes?"
"868301806119636992","lopezobrador_","Celebro la decisión del PT de afianzar el triunfo de la maestra Delfina Gómez como gobernadora del Edomex https://t.co/Fh0DZRwmMv"
"868663974044114949","lopezobrador_","Terminamos gira en Veracruz. Mañana vamos a Neza a enfrentar a EPN, Del Mazo y a OHL https://t.co/NMGSFhJmSK"
"868917559873196033","lopezobrador_","Cerramos campaña con la maestra Delfina en Neza. Además del llamado a defender el voto, se hizo el compromiso de acabar con la corrupción. https://t.co/3KHV0waMQ0"
"868926499080089600","lopezobrador_","El RITMO nuevo para el Estado de México https://t.co/Z8G5f85PIk"
"868935402740224000","lopezobrador_","Construir el futuro de los jóvenes https://t.co/EZaEweDpnu"
"868943763980378112","lopezobrador_","El nuevo campo mexiquense https://t.co/EalZz9VxT7"
"868951701264445442","lopezobrador_","Apoyo para personas con capacidades diferentes https://t.co/PjmiAf26jp"
"868977671987974144","lopezobrador_","Pensión para adultos mayores https://t.co/L3lO1zIWyS"
"869017448128798721","lopezobrador_","Cerramos campaña en Nayarit con el Dr. Miguel Ángel Navarro. Soy Puma, pero felicito a la Chivas, porque demostraron que sí se puede https://t.co/CYdnPM6qDv"
"869289040390090753","lopezobrador_","No quieren dejar de robar, no tienen llenadera. Sin embargo, les vamos a ganar en el Edomex https://t.co/GEaFLmeAy2 https://t.co/RYbdG52BK4"
"869709505684164608","lopezobrador_","La zopilotada sigue asustada y por eso la guerra sucia. Miren por qué difaman y gritan como desesperados sus voceros https://t.co/1JsiBbr06O"
"870067219387924481","lopezobrador_","Me llegó esta información sobre operativo de EPN, desde Los Pinos, para tratar de imponer a Del Mazo en el Edomex https://t.co/Se6L3Y808k"
"870328694807461888","lopezobrador_","No puedo, por la veda electoral, contestarle a EPN, Reforma, Televisa, OHL, Yunes, etc. No se pasen. Se las apunto y el lunes nos vemos."
"871544381852966912","lopezobrador_","Primer informe sobre la elección en el Estado de México https://t.co/9Mq8QrFnGm"
"871564931476234240","lopezobrador_","Segundo informe sobre la elección en el Estado de México https://t.co/PNEG2ElEWV"
"871584995172786176","lopezobrador_","Tercer informe sobre la elección en el Estado de México https://t.co/30RvVIWLZk"
"871762590212407298","lopezobrador_","Seguimos informando sobre las elecciones de ayer https://t.co/B4pfq5q91N"
"871913644518277120","lopezobrador_","MORENA fue el partido que más creció en las elecciones de ayer. Con votos libres no comprados les ganamos en Edomex https://t.co/SY5IOc3k9W"
"872626659500937216","lopezobrador_","Una muestra, que obviamente no incluye todo, de lo que significa un fraude de Estado https://t.co/5IRKqvOQHB"
"873000441369571329","lopezobrador_","Además de la manipulación del PREP y falsificación de resultados, se violó la Constitución.No hubo elecciones libres ni auténticas en Edomex https://t.co/BgBS4mX42S"
"873248466289537026","lopezobrador_","Es importante que conozcas nuestra postura en relación a las elecciones del Estado de México https://t.co/UpqjvHG1VI"
"873669921292636161","lopezobrador_","En Tamaulipas y Veracruz está quedando claro que son lo mismo Cabeza de Vaca y Yunes que los gobernadores anteriores del PRI. https://t.co/yu02PmEnT7"
"874055681824890880","lopezobrador_","Les comparto el discurso y la propuesta que presenté ante el Congreso de MORENA https://t.co/ttY82LPSuH"
"874425170550640640","lopezobrador_","Hoy nos reunimos para revisar los avances en la elaboración del plan de desarrollo 2018-2024. https://t.co/1pmfL0zSwh"
"874771103578677248","lopezobrador_","Presentamos 45 recursos de impugnación con pruebas fehacientes de que ganó la Maestra Delfina Gómez Álvarez https://t.co/exhJSI58n9"
"875146704567361536","lopezobrador_","EPN calla ante Trump, nosotros decidimos enfrentar la xenofobia y defender a los migrantes. https://t.co/NWooWmZtDF"
"875837169671131136","lopezobrador_","Por falta de mantenimiento explotó refinería.El mérito del dir. de PEMEX: ser concuño de Salinas, huachicolero mayor https://t.co/kwcTzXImJR"
"876266214854504448","lopezobrador_","Es un éxito la alianza de MORENA con militantes del PRI, PAN, PRD, MC y PT. Hoy firmamos acuerdos de unidad en Colima y Jalisco. https://t.co/1jcdRevLo7"
"876585920757190656","lopezobrador_","Celebramos el Día del Padre en Chihuahua. Se firmó el Acuerdo de Unidad y hablamos de nuestros planes para transformar a México desde el 18 https://t.co/P2L5c2ZDh6"
"876988631491018752","lopezobrador_","En noviembre estará terminado el Proyecto de Nación 2018-2024. Hoy nos reunimos con el equipo que trabaja en propuesta de desarrollo social. https://t.co/TLetDp3bzR"
"877286582616604672","lopezobrador_","En la encuesta de Reforma de hoy, la gente opina que hubo fraude en las pasadas elecciones, que MORENA ganó y que el PRI perderá en el 2018. https://t.co/7HHZGpxj0X"
"877699648957239297","lopezobrador_","Los consejeros del INE no tienen ni una pizca de compromiso con la democracia https://t.co/zPw0rWTNOi"
"878011810556723200","lopezobrador_","El CISEN, de Segob, es una oficina de espionaje. Ellos son los responsables de las intervenciones telefónicas https://t.co/EpCjtqQbQS"
"878370915259564032","lopezobrador_","No será fácil, porque se han esmerado en destruir a Pemex, pero vamos a recuperar la industria petrolera nacional https://t.co/sP1qRInnLp"
"878999307193634816","lopezobrador_","El siniestro de Yunes Linares ofreció en campaña que en 6 meses habría seguridad. Se venció el plazo y sólo ayer 16 ejecutados en Veracruz."
"879476066342928384","lopezobrador_","Nos reunimos con quienes elaboran el Proyecto de Nación 2018-2024. Escuchamos propuestas del equipo que coordina Claudia Sheinbaum. https://t.co/m94SZHHZsV"
"879857477310918656","lopezobrador_","Dirigentes del PAN y PRD no guardan apariencias: se alían porque los domina la ambición al poder y al dinero https://t.co/i9R8OL2WyR"
"880241061783678977","lopezobrador_","Es un fenómeno el crecimiento de MORENA. Sólo comparado con el partido que llevó a Madero a la presidencia en 1911. https://t.co/1i0SPc2A9j"
"880562240063066112","lopezobrador_","Perfilan a un candidato del PRIAN y otro supuestamente opositor, pero en realidad palero, PAN-PRD. Les vamos a ganar https://t.co/a6aOJVTanh"
"880943506319126528","lopezobrador_","Este es el nuevo mensaje que transmitiremos en radio y televisión, si los del INE y su comité de censura nos lo permiten. https://t.co/N6hTP4mvJy"
"881173151773736960","lopezobrador_","Lamento el conflicto de La Jornada. Es un diario indispensable para el movimiento social y democrático de México. Mi apoyo a Carmen Lira."
"881699552419512320","lopezobrador_","Si en el norte estamos bien, en el Sureste MORENA está superrequetebien. Así quedó demostrado hoy en Yucatán y Quintana Roo. https://t.co/V61EiIYnne"
"882041703049424896","lopezobrador_","Nos reunimos con el grupo dirigido por Laura Esquivel dedicado a Educación, Ética y Cultura. Elaboran el capítulo para el Proyecto de Nación https://t.co/3jQ14KyUe2"
"883465248140922883","lopezobrador_","Hoy dimos a conocer nuestra propuesta a empresarios poblanos. https://t.co/avWjUiFBOF"
"883839552682680321","lopezobrador_","En Hermosillo terminamos de firmar, con ciudadanos independientes y militantes de partidos, Acuerdos de Unidad en las entidades del país. https://t.co/0m8BWYwWFu"
"884180884995190784","lopezobrador_","En un ejemplar ambiente de unidad celebramos el Consejo Nacional de MORENA https://t.co/qADDrzIQdq"
"884921725036539904","lopezobrador_","En los gobiernos de Calderón y Peña, Odebrecht entregó sobornos a funcionarios del más alto nivel;siguen sin castigo https://t.co/v0EIBCZEx8"
"885268468592803840","lopezobrador_","Les comparto la entrevista que me hizo René Delgado del periódico Reforma https://t.co/47q4Ho01vH"
"885652962416115712","lopezobrador_","Al triunfo de MORENA se va a garantizar el derecho a disentir; nadie será espiado, censurado o reprimido. Habrá libertad de expresión. https://t.co/LRgg29epsO"
"887100504240791553","lopezobrador_","Ya está en librerías mi nuevo libro ""Oye Trump"". https://t.co/UgoGpLS4yc"
"888131585433841665","lopezobrador_","La entrega a particulares de las costas de Yucatán y Quintana Roo, para la explotación petrolera, es un atentado https://t.co/Ow7plng56S"
"888572708887306240","lopezobrador_","En la Península de Yucatán debe agregarse, al disfrute del mar y del sol, el conocimiento del Mundo Maya. https://t.co/MPaPLvVKcf"
"889188412724453376","lopezobrador_","MORENA tiene 3 años de ser partido y es la primera fuerza política del país. Sigamos luchando por la transformación con entrega y honestidad https://t.co/7UA78ts0mJ"
"890586124049154049","lopezobrador_","Falleció Ida Rodríguez Prampolini, ejemplar escritora veracruzana, siempre bella y simpatizante de la democracia. Que en paz descanse."
"891119884796649472","lopezobrador_","El representante de Nuño y delegado de la SEP en Guanajuato es hijo de Marta Sahagún. No cabe duda que la Reforma Educativa es una maravilla"
"891389431839469568","lopezobrador_","Un saludo fraterno y solidario con la lucha de la maestra Delfina Gómez Álvarez. ¡Viva la libertad y la democracia! https://t.co/iojmNUvxN3"
"892063800198922240","lopezobrador_","Visitaremos dos países de América del Sur con el propósito de informar sobre MORENA. https://t.co/GGMJo1mfmk"
"892506808232923136","lopezobrador_","Mantuvimos una amistosa plática con la presidenta de Chile, Michelle Bachelet. https://t.co/aQwHN8fpaY"
"892771431293091841","lopezobrador_","Visitamos la oficina que ocupó Salvador Allende en La Moneda. El más demócrata de los políticos latinoamericanos de nuestro tiempo. https://t.co/VRbW83oWmn"
"893185045023907840","lopezobrador_","Terminamos una larga y fraterna conversación con el presidente Lenín Moreno de la República del Ecuador. https://t.co/5gJjx32f8C"
"894021431897575424","lopezobrador_","Luego de la gira por Sudamérica, reiniciamos nuestros recorridos por el país. Estuvimos en Pinos, Loreto y Ojocaliente, Zacatecas https://t.co/r4Wo7p08yj"
"894201524116570112","lopezobrador_","Reforma, apoyador del ""nuevo frente"" de la mafia en contra nuestra. Dice que voy a usar mi ""dedito"" en la elección de MORENA. No calumnien."
"894736370844942338","lopezobrador_","Les comparto testimonios del fraude electoral en el Edomex. Duele que abusaron de la pobreza y necesidad de la gente https://t.co/hdzBsyoHF0"
"894937588708118529","lopezobrador_","Falleció nuestro gran amigo Jaime Avilés. Símbolo de la prensa independiente; apasionado y rebelde, defensor de causas justas. Adiós,hermano https://t.co/IWhHfTwAZo"
"894941703932715016","lopezobrador_","Las malas noticias no llegan solas. Falleció Jaime y el caricaturista Rius. Menos mal que se van juntos dos hombres cultos e independientes."
"894951354376105984","lopezobrador_","Como lo acordamos ayer, ahora les presento 10 testimonios más sobre el fraude en el Estado de México https://t.co/RYGUVMuzNS"
"895315877674983424","lopezobrador_","Se entregó, de manera ilegal, constancia de mayoría a Alfredo del Mazo. Todavía no es definitivo. Vamos a impugnar https://t.co/8GHfq1BtI8"
"895650092643897345","lopezobrador_","Alfonso Romo coordina a un grupo que trabaja en el Proyecto de Nación 2018-2024.Se incluyen todas las visiones sobre los problemas de México https://t.co/RH2K8SoSKP"
"896176279292002304","lopezobrador_","No me lo van a creer, pero en el 2018 vamos a ganar en el país y en Nuevo León. Así lo constaté en la gira de tres días por este estado. https://t.co/lF2gntB7kJ"
"896884395948167170","lopezobrador_","Odebrecht entregó 10 millones de dólares a Lozoya, 4 en los primeros meses del 2102. ¿Para la campaña de Peña? Y 6 siendo director de PEMEX."
"897113076734066688","lopezobrador_","En el proyecto de desarrollo 2018-2024 participa gente como María Luisa Albores, experta en cooperativismo, desarrollo social y ambiente. https://t.co/hzigNgO6MJ"
"897263634744623104","lopezobrador_","Buen encuentro en El Salvador con el presidente amigo, Salvador Sánchez Cerén. https://t.co/8x4UBlyUZB"
"897998539149660160","lopezobrador_","Acabo de terminar reunión con diez legisladores del PRD que han decidido unirse a nuestro movimiento https://t.co/Poc3eaX5lO"
